file_name,section,answer_nums,obs_type,is_unable,is_refuse,is_aftercall,is_nonans
825946_T,1,"{48,50}",train,FALSE,FALSE,FALSE,FALSE
4723158_T,1,{11},test,FALSE,FALSE,FALSE,FALSE
853792_T,1,"{6,7}",train,FALSE,FALSE,FALSE,FALSE
1684572_T,1,"{6,8}",test,FALSE,FALSE,FALSE,FALSE
1353954_T,1,{48},train,FALSE,FALSE,FALSE,FALSE
2076114_T,1,"{65,66}",test,FALSE,FALSE,FALSE,FALSE
763929_T,1,{54},train,FALSE,FALSE,FALSE,FALSE
4133223_T,1,{68},train,FALSE,FALSE,FALSE,FALSE
5056138_T,1,"{26,27}",test,FALSE,FALSE,FALSE,FALSE
4721946_T,1,{22},train,FALSE,FALSE,FALSE,FALSE
1672270_T,1,{125},train,FALSE,FALSE,FALSE,FALSE
3466475_T,1,"{50,53}",train,FALSE,FALSE,TRUE,TRUE
4708106_T,1,{20},train,FALSE,FALSE,FALSE,FALSE
3746599_T,1,"{11,13,15,17}",train,FALSE,FALSE,FALSE,FALSE
2270440_T,1,{65},train,FALSE,FALSE,FALSE,FALSE
4928653_T,1,{12},train,FALSE,FALSE,FALSE,FALSE
4679535_T,1,{69},train,FALSE,TRUE,FALSE,TRUE
1913066_T,1,"{51,52,53}",test,FALSE,FALSE,FALSE,FALSE
1148017_T,1,"{11,12}",train,FALSE,FALSE,FALSE,FALSE
948903_T,1,"{52,54}",train,FALSE,FALSE,FALSE,FALSE
4868830_T,1,{11},train,FALSE,FALSE,FALSE,FALSE
2001058_T,1,{38},test,FALSE,FALSE,FALSE,FALSE
924904_T,1,"{83,84}",train,TRUE,FALSE,FALSE,TRUE
1972384_T,1,{24},train,FALSE,FALSE,FALSE,FALSE
887638_T,1,{39},train,FALSE,FALSE,FALSE,FALSE
1609896_T,1,{110},train,FALSE,FALSE,FALSE,FALSE
1650298_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
4881481_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
1194081_T,1,{29},train,FALSE,FALSE,FALSE,FALSE
874690_T,1,"{12,13,14}",test,FALSE,FALSE,FALSE,FALSE
2014967_T,1,"{3,6}",test,FALSE,FALSE,FALSE,FALSE
2135628_T,1,{50},train,FALSE,FALSE,FALSE,FALSE
4764138_T,1,{23},train,FALSE,FALSE,FALSE,FALSE
3696360_T,1,"{20,23}",train,FALSE,FALSE,FALSE,FALSE
1972389_T,1,{13},train,FALSE,FALSE,FALSE,FALSE
1155306_T,1,{81},test,FALSE,FALSE,FALSE,FALSE
1890032_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
3981924_T,1,"{5,7}",train,FALSE,FALSE,FALSE,FALSE
3096134_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
837483_T,1,"{8,10,13,14,15,16,17,18,19,20,21,22,23,24,26,27,28,29,30,31,32}",train,FALSE,TRUE,FALSE,TRUE
739010_T,1,{40},train,FALSE,FALSE,FALSE,FALSE
921008_T,1,"{35,37}",train,FALSE,TRUE,FALSE,TRUE
1195125_T,1,{77},train,FALSE,FALSE,FALSE,FALSE
4936019_T,1,"{62,64,65,66,67,68,70}",train,FALSE,FALSE,FALSE,FALSE
1351070_T,1,{44},train,FALSE,FALSE,FALSE,FALSE
2352036_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
827631_T,1,{69},train,FALSE,TRUE,FALSE,TRUE
2334555_T,1,"{20,21,22}",train,FALSE,FALSE,FALSE,FALSE
4926600_T,1,"{31,32,33}",train,FALSE,FALSE,FALSE,FALSE
4156393_T,1,"{61,64}",train,FALSE,FALSE,FALSE,FALSE
1989213_T,1,{41},test,FALSE,FALSE,FALSE,FALSE
4719237_T,1,"{27,29,31}",test,FALSE,FALSE,FALSE,FALSE
4927197_T,1,"{94,95,96}",train,FALSE,FALSE,FALSE,FALSE
3948078_T,1,"{30,31}",train,FALSE,FALSE,FALSE,FALSE
2664033_T,1,"{13,14,16}",train,FALSE,FALSE,FALSE,FALSE
4841868_T,1,{47},train,FALSE,FALSE,FALSE,FALSE
2441771_T,1,"{21,22,23}",train,TRUE,FALSE,FALSE,TRUE
2162451_T,1,"{21,22}",train,TRUE,FALSE,FALSE,TRUE
3431739_T,1,{21},test,FALSE,FALSE,FALSE,FALSE
3210614_T,1,{110},train,FALSE,FALSE,FALSE,FALSE
5058592_T,1,{8},train,FALSE,FALSE,FALSE,FALSE
840395_T,1,"{94,96,98}",train,FALSE,FALSE,FALSE,FALSE
2094957_T,1,"{7,9}",test,FALSE,FALSE,FALSE,FALSE
3449309_T,1,{26},train,FALSE,FALSE,FALSE,FALSE
1898203_T,1,{62},test,FALSE,FALSE,FALSE,FALSE
1079864_T,1,{134},train,FALSE,FALSE,FALSE,FALSE
1155148_T,1,"{7,8}",train,FALSE,FALSE,FALSE,FALSE
796140_T,1,"{34,36}",train,FALSE,FALSE,FALSE,FALSE
1905342_T,1,{24},train,FALSE,FALSE,FALSE,FALSE
767631_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
3568938_T,1,{41},test,FALSE,TRUE,FALSE,TRUE
1325024_T,1,"{23,24,25,26,27}",test,FALSE,FALSE,FALSE,FALSE
3950652_T,1,"{79,81}",train,FALSE,FALSE,FALSE,FALSE
1838495_T,1,{13},train,FALSE,FALSE,FALSE,FALSE
4860910_T,1,{15},train,FALSE,FALSE,FALSE,FALSE
3461022_T,1,"{35,37}",train,FALSE,FALSE,FALSE,FALSE
1310939_T,1,"{18,19,20}",train,FALSE,FALSE,FALSE,FALSE
1664108_T,1,{40},train,TRUE,FALSE,FALSE,TRUE
2323497_T,1,{47},train,FALSE,FALSE,FALSE,FALSE
795724_T,1,"{54,56,58}",train,FALSE,FALSE,FALSE,FALSE
2004895_T,1,"{3,4,5}",train,TRUE,FALSE,FALSE,TRUE
2164213_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
1370538_T,1,"{6,7,8,9}",train,FALSE,FALSE,FALSE,FALSE
2484481_T,1,"{23,25}",train,FALSE,FALSE,FALSE,FALSE
4922850_T,1,{26},train,FALSE,FALSE,FALSE,FALSE
3742476_T,1,{39},train,FALSE,FALSE,FALSE,FALSE
3055106_T,1,"{9,10}",train,FALSE,FALSE,FALSE,FALSE
2513016_T,1,"{33,34}",train,FALSE,FALSE,TRUE,TRUE
2133072_T,1,"{48,50,52}",test,FALSE,FALSE,FALSE,FALSE
4769501_T,1,{32},test,FALSE,FALSE,FALSE,FALSE
4212342_T,1,{38},test,FALSE,FALSE,FALSE,FALSE
4762998_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
2119655_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
1399080_T,1,"{3,5}",train,FALSE,FALSE,FALSE,FALSE
1754265_T,1,{42},train,FALSE,FALSE,FALSE,FALSE
4042714_T,1,{30},train,FALSE,FALSE,FALSE,FALSE
4860401_T,1,{59},test,TRUE,FALSE,FALSE,TRUE
4240643_T,1,"{31,32,33}",train,FALSE,FALSE,FALSE,FALSE
4728934_T,1,{19},train,FALSE,FALSE,FALSE,FALSE
3442658_T,1,"{11,13}",train,FALSE,FALSE,FALSE,FALSE
879089_T,1,"{52,53,56,58}",test,FALSE,FALSE,FALSE,FALSE
3414074_T,1,"{25,26}",train,FALSE,FALSE,FALSE,FALSE
723077_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
1637619_T,1,{142},test,FALSE,FALSE,FALSE,FALSE
2083985_T,1,{35},train,FALSE,FALSE,FALSE,FALSE
2678855_T,1,{82},train,FALSE,FALSE,FALSE,FALSE
2054245_T,1,{52},train,FALSE,FALSE,FALSE,FALSE
4923194_T,1,{63},train,TRUE,FALSE,FALSE,TRUE
1053062_T,1,"{26,27,28}",train,FALSE,FALSE,FALSE,FALSE
1602501_T,1,"{9,10,12,13}",test,FALSE,FALSE,FALSE,FALSE
2723349_T,1,{26},train,FALSE,FALSE,FALSE,FALSE
2663140_T,1,{28},train,FALSE,FALSE,FALSE,FALSE
4221499_T,1,{47},train,FALSE,FALSE,FALSE,FALSE
2758004_T,1,{57},test,FALSE,FALSE,FALSE,FALSE
2782823_T,1,"{18,20,22,23,24,26}",test,FALSE,FALSE,FALSE,FALSE
797006_T,1,{111},train,TRUE,FALSE,FALSE,TRUE
2000260_T,1,{113},train,FALSE,FALSE,FALSE,FALSE
1527661_T,1,{14},train,FALSE,FALSE,FALSE,FALSE
4726288_T,1,{20},train,FALSE,FALSE,FALSE,FALSE
4985934_T,1,{61},train,FALSE,FALSE,FALSE,FALSE
762803_T,1,"{62,64,66}",test,FALSE,FALSE,FALSE,FALSE
4159710_T,1,{36},train,FALSE,FALSE,FALSE,FALSE
1356421_T,1,{108},train,FALSE,FALSE,FALSE,FALSE
3461811_T,1,{59},test,FALSE,FALSE,FALSE,FALSE
1606401_T,1,"{105,108,109,110,111}",train,FALSE,FALSE,FALSE,FALSE
4707542_T,1,{4},test,FALSE,FALSE,FALSE,FALSE
775446_T,1,"{51,53}",test,FALSE,FALSE,FALSE,FALSE
1349849_T,1,"{43,44,45}",train,FALSE,FALSE,FALSE,FALSE
1148309_T,1,{4},train,FALSE,FALSE,FALSE,FALSE
1925061_T,1,{3},train,TRUE,FALSE,FALSE,TRUE
2765330_T,1,{66},train,FALSE,TRUE,FALSE,TRUE
4832317_T,1,{34},test,TRUE,FALSE,FALSE,TRUE
4717333_T,1,"{20,22}",test,FALSE,FALSE,FALSE,FALSE
4993932_T,1,{72},train,FALSE,FALSE,FALSE,FALSE
769662_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
3841841_T,1,{116},test,FALSE,FALSE,FALSE,FALSE
1206663_T,1,{48},test,FALSE,FALSE,FALSE,FALSE
1059081_T,1,"{9,11}",train,FALSE,FALSE,FALSE,FALSE
760791_T,1,{45},train,FALSE,FALSE,FALSE,FALSE
2585926_T,1,{54},train,FALSE,FALSE,FALSE,FALSE
4940007_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
2588307_T,1,"{16,17}",train,FALSE,FALSE,FALSE,FALSE
3615007_T,1,{27},train,FALSE,FALSE,FALSE,FALSE
3225692_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
1978220_T,1,"{63,64,65}",train,FALSE,FALSE,FALSE,FALSE
3198528_T,1,"{36,37,38}",train,FALSE,FALSE,FALSE,FALSE
758651_T,1,{106},test,FALSE,TRUE,FALSE,TRUE
1303089_T,1,{65},train,FALSE,FALSE,FALSE,FALSE
5001380_T,1,{20},test,FALSE,FALSE,FALSE,FALSE
3720844_T,1,{26},train,FALSE,FALSE,FALSE,FALSE
1746829_T,1,{31},train,TRUE,FALSE,FALSE,TRUE
4859072_T,1,{14},train,FALSE,FALSE,FALSE,FALSE
1656286_T,1,"{76,78,81}",train,FALSE,FALSE,FALSE,FALSE
1992952_T,1,{270},train,FALSE,FALSE,FALSE,FALSE
2159863_T,1,"{34,36}",train,FALSE,FALSE,FALSE,FALSE
800748_T,1,"{5,7}",train,FALSE,TRUE,FALSE,TRUE
1725080_T,1,{93},train,FALSE,FALSE,FALSE,FALSE
3073924_T,1,{42},train,FALSE,FALSE,FALSE,FALSE
1814743_T,1,{24},train,FALSE,FALSE,FALSE,FALSE
844563_T,1,"{3,5,6,8}",train,FALSE,FALSE,FALSE,FALSE
4802321_T,1,"{37,39}",train,FALSE,FALSE,FALSE,FALSE
1662295_T,1,"{45,47,49,50}",train,FALSE,FALSE,FALSE,FALSE
866673_T,1,{7},train,TRUE,FALSE,FALSE,TRUE
5037713_T,1,{10},train,FALSE,FALSE,FALSE,FALSE
2511690_T,1,"{52,53,55,57}",train,FALSE,FALSE,FALSE,FALSE
4045459_T,1,{11},train,FALSE,FALSE,FALSE,FALSE
3435764_T,1,"{10,12,14}",train,FALSE,FALSE,FALSE,FALSE
3103850_T,1,"{36,38,40}",train,FALSE,FALSE,FALSE,FALSE
1355078_T,1,{27},train,FALSE,FALSE,FALSE,FALSE
696726_T,1,"{45,47}",train,FALSE,FALSE,FALSE,FALSE
1750071_T,1,{17},train,FALSE,TRUE,FALSE,TRUE
1783518_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
879896_T,1,"{3,4,5,6,7,8}",train,FALSE,FALSE,FALSE,FALSE
1356495_T,1,{49},train,FALSE,FALSE,FALSE,FALSE
766890_T,1,{97},test,TRUE,FALSE,FALSE,TRUE
2085011_T,1,"{69,71,73,75}",train,FALSE,FALSE,FALSE,FALSE
4812501_T,1,{63},test,FALSE,FALSE,FALSE,FALSE
1223764_T,1,"{50,51}",train,FALSE,FALSE,FALSE,FALSE
4693728_T,1,{24},test,FALSE,FALSE,FALSE,FALSE
1768589_T,1,"{34,35,37,40}",train,FALSE,FALSE,FALSE,FALSE
4245058_T,1,{30},test,FALSE,FALSE,FALSE,FALSE
1057272_T,1,{47},train,FALSE,FALSE,FALSE,FALSE
1207852_T,1,{30},test,FALSE,FALSE,FALSE,FALSE
4875930_T,1,"{5,6}",test,FALSE,FALSE,FALSE,FALSE
2321550_T,1,{59},train,TRUE,FALSE,FALSE,TRUE
4881093_T,1,"{45,46,47}",train,FALSE,FALSE,FALSE,FALSE
1392821_T,1,{8},train,FALSE,FALSE,FALSE,FALSE
1015187_T,1,"{7,8}",train,FALSE,FALSE,FALSE,FALSE
2289962_T,1,{60},test,FALSE,FALSE,FALSE,FALSE
3045772_T,1,{112},test,TRUE,FALSE,FALSE,TRUE
1899912_T,1,"{64,67,68}",train,FALSE,FALSE,FALSE,FALSE
995295_T,1,"{114,115,116}",train,FALSE,FALSE,FALSE,FALSE
2477872_T,1,{27},train,FALSE,FALSE,FALSE,FALSE
726967_T,1,{20},train,FALSE,FALSE,FALSE,FALSE
2319340_T,1,"{35,37}",test,FALSE,FALSE,FALSE,FALSE
1511882_T,1,{31},train,FALSE,FALSE,FALSE,FALSE
2201931_T,1,"{9,10}",train,FALSE,FALSE,FALSE,FALSE
2516778_T,1,{23},train,FALSE,FALSE,FALSE,FALSE
4684977_T,1,"{3,4,5,6}",train,FALSE,FALSE,FALSE,FALSE
966329_T,1,{137},train,FALSE,FALSE,FALSE,FALSE
1459430_T,1,"{26,28}",train,FALSE,FALSE,FALSE,FALSE
3056257_T,1,{62},test,TRUE,FALSE,FALSE,TRUE
2309977_T,1,"{67,69,71,74,75,76,77,78,79,80,81}",test,FALSE,FALSE,FALSE,FALSE
1044263_T,1,{131},test,FALSE,FALSE,FALSE,FALSE
3680672_T,1,{17},train,FALSE,FALSE,FALSE,FALSE
802933_T,1,"{16,18,20,22,24,25}",train,FALSE,FALSE,FALSE,FALSE
668644_T,1,{31},test,FALSE,FALSE,FALSE,FALSE
1134057_T,1,{26},train,FALSE,FALSE,FALSE,FALSE
2163114_T,1,{35},train,FALSE,FALSE,FALSE,FALSE
1016651_T,1,"{9,11,12,13}",test,FALSE,FALSE,FALSE,FALSE
2081756_T,1,{32},test,FALSE,FALSE,FALSE,FALSE
2662379_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
4213009_T,1,{76},train,FALSE,FALSE,FALSE,FALSE
881115_T,1,"{35,37}",train,FALSE,FALSE,FALSE,FALSE
2082753_T,1,{117},train,FALSE,FALSE,FALSE,FALSE
2077325_T,1,"{9,11}",test,FALSE,FALSE,FALSE,FALSE
3800812_T,1,"{7,9,11}",test,FALSE,FALSE,FALSE,FALSE
3403129_T,1,{61},train,FALSE,FALSE,FALSE,FALSE
4796648_T,1,{8},train,FALSE,FALSE,FALSE,FALSE
3934097_T,1,{5},test,FALSE,FALSE,FALSE,FALSE
4229736_T,1,"{18,20,22,24}",test,FALSE,FALSE,FALSE,FALSE
4145102_T,1,{37},train,FALSE,FALSE,FALSE,FALSE
2101760_T,1,{2},test,FALSE,TRUE,FALSE,TRUE
1818920_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
1904337_T,1,{7},test,FALSE,FALSE,FALSE,FALSE
4148162_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
3660234_T,1,{93},test,FALSE,FALSE,FALSE,FALSE
4159465_T,1,"{3,4}",train,FALSE,FALSE,FALSE,FALSE
1741866_T,1,{38},test,FALSE,FALSE,FALSE,FALSE
3698140_T,1,"{7,10}",test,FALSE,FALSE,FALSE,FALSE
875137_T,1,{52},train,FALSE,FALSE,FALSE,FALSE
955574_T,1,{19},train,FALSE,FALSE,FALSE,FALSE
1354996_T,1,{71},train,TRUE,FALSE,FALSE,TRUE
1759694_T,1,{16},train,FALSE,FALSE,FALSE,FALSE
1553862_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
4870288_T,1,{21},test,FALSE,FALSE,FALSE,FALSE
840289_T,1,"{30,32}",train,FALSE,FALSE,FALSE,FALSE
753941_T,1,"{65,67,69}",train,FALSE,FALSE,FALSE,FALSE
643908_T,1,{7},test,FALSE,FALSE,FALSE,FALSE
1992680_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
4687408_T,1,"{9,11,13,14,16}",train,FALSE,FALSE,FALSE,FALSE
1677866_T,1,"{29,31}",test,TRUE,FALSE,FALSE,TRUE
3462019_T,1,{41},test,FALSE,FALSE,FALSE,FALSE
1943235_T,1,"{3,5}",test,FALSE,TRUE,FALSE,TRUE
919160_T,1,"{105,106}",train,FALSE,FALSE,FALSE,FALSE
1355063_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
4863188_T,1,"{24,26}",test,FALSE,FALSE,FALSE,FALSE
4705492_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
5045355_T,1,{65},train,FALSE,FALSE,FALSE,FALSE
1510822_T,1,"{58,60}",train,FALSE,FALSE,FALSE,FALSE
5100449_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
3016897_T,1,"{3,4}",train,FALSE,TRUE,FALSE,TRUE
1523795_T,1,{38},train,FALSE,FALSE,FALSE,FALSE
4709157_T,1,"{3,4}",train,FALSE,FALSE,FALSE,FALSE
1819509_T,1,{75},train,TRUE,FALSE,FALSE,TRUE
1786725_T,1,{23},test,FALSE,FALSE,FALSE,FALSE
1145676_T,1,{13},test,FALSE,FALSE,FALSE,FALSE
5032986_T,1,"{32,34}",train,TRUE,FALSE,FALSE,TRUE
2568954_T,1,{69},train,FALSE,FALSE,FALSE,FALSE
4234367_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
1460867_T,1,"{7,8,9}",train,FALSE,FALSE,FALSE,FALSE
1404213_T,1,{52},test,FALSE,FALSE,FALSE,FALSE
4218481_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
4702281_T,1,"{10,13,14,15,16,17,18,19,20,22}",test,FALSE,FALSE,FALSE,FALSE
1017383_T,1,"{65,66,68}",train,FALSE,FALSE,FALSE,FALSE
4718324_T,1,{84},train,TRUE,FALSE,FALSE,TRUE
2674697_T,1,"{5,6,8,9}",train,FALSE,FALSE,FALSE,FALSE
4967704_T,1,{29},test,FALSE,FALSE,FALSE,FALSE
1468785_T,1,"{33,35}",train,FALSE,FALSE,FALSE,FALSE
669225_T,1,{11},train,FALSE,FALSE,FALSE,FALSE
2694933_T,1,{125},train,FALSE,FALSE,FALSE,FALSE
2799710_T,1,{28},train,FALSE,FALSE,FALSE,FALSE
1686132_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
1047074_T,1,{13},train,FALSE,FALSE,FALSE,FALSE
2216603_T,1,{12},train,FALSE,FALSE,FALSE,FALSE
1994039_T,1,{26},train,FALSE,FALSE,FALSE,FALSE
2599941_T,1,{38},train,FALSE,FALSE,FALSE,FALSE
917668_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
4222893_T,1,{44},train,FALSE,FALSE,FALSE,FALSE
5063615_T,1,"{86,88,90,92,93}",train,FALSE,FALSE,FALSE,FALSE
5017099_T,1,{43},train,FALSE,FALSE,FALSE,FALSE
3255309_T,1,"{30,32}",train,FALSE,FALSE,FALSE,FALSE
4674057_T,1,"{25,27}",train,FALSE,FALSE,FALSE,FALSE
2128618_T,1,{50},train,FALSE,FALSE,FALSE,FALSE
4221946_T,1,{33},train,FALSE,FALSE,FALSE,FALSE
2125971_T,1,"{3,4,5}",train,FALSE,FALSE,FALSE,FALSE
1102840_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
2690278_T,1,"{10,11,13,15}",train,TRUE,TRUE,FALSE,TRUE
4877756_T,1,{21},test,FALSE,FALSE,FALSE,FALSE
4959724_T,1,{79},train,FALSE,FALSE,FALSE,FALSE
1277874_T,1,"{101,103}",train,FALSE,FALSE,FALSE,FALSE
2637652_T,1,"{62,63,64,65}",train,FALSE,FALSE,FALSE,FALSE
1371555_T,1,{4},test,FALSE,FALSE,FALSE,FALSE
1144152_T,1,{11},train,TRUE,FALSE,FALSE,TRUE
2459100_T,1,"{36,37,39}",test,FALSE,FALSE,FALSE,FALSE
1765192_T,1,"{13,14,15}",train,TRUE,FALSE,FALSE,TRUE
4723936_T,1,{13},test,FALSE,FALSE,FALSE,FALSE
1761091_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
4145226_T,1,{14},train,FALSE,FALSE,FALSE,FALSE
4807971_T,1,"{3,5}",train,FALSE,FALSE,FALSE,FALSE
1128423_T,1,{12},train,FALSE,FALSE,FALSE,FALSE
1594880_T,1,{13},train,FALSE,FALSE,FALSE,FALSE
4910004_T,1,"{59,61}",train,FALSE,FALSE,FALSE,FALSE
1058987_T,1,{20},test,FALSE,FALSE,FALSE,FALSE
1385149_T,1,"{13,15,17}",train,FALSE,FALSE,FALSE,FALSE
699952_T,1,{27},test,FALSE,FALSE,FALSE,FALSE
2049712_T,1,"{18,19,21,23}",test,FALSE,FALSE,FALSE,FALSE
921137_T,1,"{17,19,20}",test,FALSE,FALSE,FALSE,FALSE
4136638_T,1,"{9,11}",train,FALSE,FALSE,FALSE,FALSE
1770712_T,1,{8},train,FALSE,FALSE,FALSE,FALSE
4852397_T,1,{46},train,FALSE,TRUE,FALSE,TRUE
732070_T,1,{40},train,FALSE,FALSE,FALSE,FALSE
4866624_T,1,"{29,30}",test,FALSE,FALSE,FALSE,FALSE
1907477_T,1,"{50,51,53}",train,FALSE,FALSE,FALSE,FALSE
4222891_T,1,"{81,82}",train,FALSE,FALSE,FALSE,FALSE
3225979_T,1,{35},train,FALSE,FALSE,FALSE,FALSE
879405_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
1659211_T,1,"{23,24,27}",train,FALSE,FALSE,FALSE,FALSE
2013640_T,1,"{67,69,70}",train,FALSE,FALSE,FALSE,FALSE
5033413_T,1,{22},train,FALSE,FALSE,FALSE,FALSE
696426_T,1,"{41,44}",train,FALSE,TRUE,FALSE,TRUE
1099455_T,1,{68},train,FALSE,FALSE,FALSE,FALSE
2477821_T,1,"{40,41}",test,FALSE,TRUE,FALSE,TRUE
861082_T,1,{33},test,FALSE,FALSE,FALSE,FALSE
2006926_T,1,{74},train,FALSE,FALSE,FALSE,FALSE
1821598_T,1,{28},train,TRUE,FALSE,FALSE,TRUE
1817881_T,1,"{28,30}",train,FALSE,FALSE,FALSE,FALSE
2151081_T,1,"{37,39}",train,FALSE,FALSE,FALSE,FALSE
695779_T,1,{42},train,FALSE,FALSE,FALSE,FALSE
922723_T,1,{48},train,FALSE,FALSE,FALSE,FALSE
1648546_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
1065338_T,1,{30},train,FALSE,FALSE,FALSE,FALSE
1404889_T,1,{22},train,FALSE,FALSE,FALSE,FALSE
1825480_T,1,{49},test,FALSE,FALSE,FALSE,FALSE
913755_T,1,{46},test,FALSE,FALSE,FALSE,FALSE
1357125_T,1,{86},test,FALSE,FALSE,FALSE,FALSE
2077291_T,1,"{121,123,125}",test,FALSE,FALSE,FALSE,FALSE
1459757_T,1,"{7,8,9,10,11,12,13,14,15,16,17}",train,FALSE,TRUE,FALSE,TRUE
1175952_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
1450364_T,1,{116},train,FALSE,FALSE,FALSE,FALSE
5053824_T,1,"{61,63}",train,FALSE,FALSE,TRUE,TRUE
1902561_T,1,{80},train,TRUE,FALSE,FALSE,TRUE
1096594_T,1,"{28,30}",train,FALSE,FALSE,FALSE,FALSE
1656130_T,1,{7},train,FALSE,FALSE,FALSE,FALSE
1128064_T,1,{25},train,FALSE,FALSE,FALSE,FALSE
1800710_T,1,{173},test,FALSE,FALSE,FALSE,FALSE
974587_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
736917_T,1,"{25,26,27,28}",test,FALSE,FALSE,FALSE,FALSE
1909796_T,1,"{32,33}",train,FALSE,FALSE,FALSE,FALSE
795957_T,1,"{3,5,6}",train,TRUE,FALSE,FALSE,TRUE
2006544_T,1,{14},test,FALSE,FALSE,FALSE,FALSE
2282772_T,1,{5},test,FALSE,FALSE,FALSE,FALSE
2170217_T,1,{11},train,FALSE,FALSE,FALSE,FALSE
1846939_T,1,"{3,4,5,6,8,9,10,11,12,13,14,15}",train,FALSE,FALSE,FALSE,FALSE
1459451_T,1,{24},train,FALSE,FALSE,FALSE,FALSE
838745_T,1,"{42,43}",train,FALSE,FALSE,FALSE,FALSE
2692920_T,1,{7},test,FALSE,FALSE,FALSE,FALSE
1802113_T,1,{106},train,FALSE,FALSE,FALSE,FALSE
1200317_T,1,{30},train,FALSE,FALSE,FALSE,FALSE
789429_T,1,{10},train,FALSE,FALSE,FALSE,FALSE
1886790_T,1,"{97,98}",train,FALSE,FALSE,FALSE,FALSE
1510809_T,1,"{17,18}",test,FALSE,FALSE,FALSE,FALSE
4783325_T,1,"{11,13}",train,FALSE,FALSE,FALSE,FALSE
2171938_T,1,{46},train,FALSE,FALSE,FALSE,FALSE
876838_T,1,"{50,51}",train,FALSE,FALSE,FALSE,FALSE
4848269_T,1,{52},train,FALSE,FALSE,FALSE,FALSE
1061736_T,1,"{28,29,30}",train,FALSE,FALSE,FALSE,FALSE
3236583_T,1,{22},test,FALSE,FALSE,FALSE,FALSE
1991467_T,1,"{121,123,125}",train,FALSE,FALSE,FALSE,FALSE
2327513_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
5021255_T,1,{4},test,FALSE,FALSE,FALSE,FALSE
2064224_T,1,{9},train,FALSE,FALSE,FALSE,FALSE
1165778_T,1,{8},train,FALSE,FALSE,FALSE,FALSE
3078779_T,1,"{101,103,104}",train,FALSE,FALSE,FALSE,FALSE
4960511_T,1,"{30,31}",train,FALSE,FALSE,FALSE,FALSE
2509189_T,1,{15},test,FALSE,FALSE,FALSE,FALSE
2256139_T,1,"{5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39}",test,TRUE,FALSE,FALSE,TRUE
4791857_T,1,"{26,27}",train,FALSE,FALSE,FALSE,FALSE
5067452_T,1,{5},train,FALSE,FALSE,FALSE,FALSE
3461045_T,1,{10},train,FALSE,FALSE,FALSE,FALSE
4797514_T,1,"{25,26}",train,FALSE,TRUE,FALSE,TRUE
1272496_T,1,"{42,44}",train,FALSE,FALSE,FALSE,FALSE
4199421_T,1,"{58,59,61}",train,TRUE,FALSE,FALSE,TRUE
645386_T,1,{21},train,FALSE,FALSE,FALSE,FALSE
2158013_T,1,"{51,53}",test,FALSE,FALSE,FALSE,FALSE
925478_T,1,{30},train,TRUE,FALSE,FALSE,TRUE
1909810_T,1,{3},train,FALSE,FALSE,FALSE,FALSE
4955426_T,1,{27},test,FALSE,FALSE,FALSE,FALSE
2793683_T,1,"{26,27,29,31,33}",train,FALSE,TRUE,FALSE,TRUE
3408278_T,1,{31},train,FALSE,FALSE,FALSE,FALSE
4858820_T,1,"{5,7,9}",train,FALSE,TRUE,FALSE,TRUE
1617542_T,1,"{107,108,109}",train,TRUE,FALSE,FALSE,TRUE
4706669_T,1,"{30,32}",train,TRUE,FALSE,FALSE,TRUE
